Model,Sharpe,Annualized_Return,Annualized_Volatility,Cumulative_Return,Mean_Return,Volatility
ridge,-0.2339267571032517,0.09978574058884937,0.19273412958722427,1.3991263468517203,0.007957777760065276,0.05563755079960608
