Model,Sharpe,Annualized_Return,Annualized_Volatility,Cumulative_Return,Mean_Return,Volatility
ridge,-0.19624404041842525,0.10933172544942704,0.1853373611854861,1.4487811420622674,0.008683970869892645,0.05350228768566765
