Model,Sharpe,Annualized_Return,Annualized_Volatility,Cumulative_Return,Mean_Return,Volatility
ridge,-0.19624347155360783,0.10933184024406173,0.1853373665481793,1.4487817747776632,0.008683979568185195,0.05350228923374384
