Model,Sharpe,Annualized_Return,Annualized_Volatility,Cumulative_Return,Mean_Return,Volatility
ridge,-0.1962436505423159,0.10933178415364986,0.18533745739506402,1.4487813629729391,0.008683975318066854,0.05350231545898051
