Model,Sharpe,Annualized_Return,Annualized_Volatility,Cumulative_Return,Mean_Return,Volatility
ridge,-0.1962430460854904,0.10933183894444998,0.18533777439365653,1.448781316912544,0.008683979469710333,0.05350240696859187
