Model,Sharpe,Annualized_Return,Annualized_Volatility,Cumulative_Return,Mean_Return,Volatility
ridge,-0.5257258985716814,0.01478038038397167,0.23793716010458998,1.0656443062853382,0.0012226845896315828,0.06868654171830006
