date,cumulative_return
2022-02-28,1.0150561748204798
2022-03-31,1.0286410983179768
2022-04-30,0.9685658933165762
2022-05-31,0.9474120338354739
2022-06-30,0.8925431215351856
2022-07-31,0.9930920715153726
2022-08-31,1.0149140020564265
2022-09-30,1.0319398300662916
2022-10-31,1.0618608595609516
2022-11-30,1.0594433456083077
2022-12-31,1.0179799349508396
2023-01-31,0.9608652852358464
2023-02-28,0.9411549396025325
2023-03-31,1.0059458553228398
2023-04-30,0.9933681098819055
2023-05-31,1.0101321278914148
2023-06-30,1.0795538737776214
2023-07-31,1.042824419821677
2023-08-31,0.9706893142696462
2023-09-30,0.9199956825081533
2023-10-31,0.9023457256843774
2023-11-30,0.9639798811301864
2023-12-31,1.0186232919085803
2024-01-31,0.9699111386038758
2024-02-29,0.9327150500421085
2024-03-31,0.9255186685009618
2024-04-30,0.8995714462018118
2024-05-31,0.8562222048107277
2024-06-30,0.8451118050292983
2024-07-31,0.8569354332050039
2024-08-31,0.950762625338582
2024-09-30,0.9676537840953923
2024-10-31,0.9346161715868451
2024-11-30,0.9411728702358698
2024-12-31,0.9142268795128722
2025-01-31,0.8650830637041835
2025-02-28,0.9510341613341536
2025-03-31,1.0605399539033238
2025-04-30,1.143624009766632
2025-05-31,1.110195926330607
2025-06-30,1.0535147600681083
2025-07-31,0.9869129082702404
2025-08-31,0.9778060859818736
2025-09-30,0.9577669086943844
2025-10-31,1.0081823972891768
2025-11-30,1.097532738127239
2025-12-31,1.1481171084926827
2026-01-31,1.2307215111225176
2026-02-28,1.3456218728191225
2026-03-31,1.2586828874265064
2026-04-30,1.1979948261257487
2026-05-31,1.3703217666408118
