date,cumulative_return
2022-01-28,1.0
2022-02-28,0.9753734593924376
2022-03-31,1.067952944986643
2022-04-30,0.9322914992278414
2022-05-31,0.8659141464019521
2022-06-30,0.8264184204092134
2022-07-31,0.8768388647768787
2022-08-31,0.9279326320779281
2022-09-30,0.9812722343451064
2022-10-31,1.1662640054879343
2022-11-30,1.0827346219321137
2022-12-31,1.0656714088503207
2023-01-31,1.120380077439029
2023-02-28,1.051820661148605
2023-03-31,1.09032945408787
2023-04-30,1.1247995582398245
2023-05-31,1.1442225847747336
2023-06-30,1.1919705731085846
2023-07-31,1.228902490900505
2023-08-31,1.0277640294503168
2023-09-30,1.0091009956672068
2023-10-31,0.953958783974141
2023-11-30,1.0095184564721302
2023-12-31,1.0884093980884626
2024-01-31,0.9625151612470586
2024-02-29,1.0371453519875318
2024-03-31,1.0383899860305945
2024-04-30,1.0183595438766506
2024-05-31,0.9803117582086286
2024-06-30,1.0358492043435616
2024-07-31,1.149702431073192
2024-08-31,1.206102923354238
2024-09-30,1.1752191329653905
2024-10-31,1.1496289362329974
2024-11-30,1.1245771809070293
2024-12-31,1.0651156123419587
2025-01-31,1.0832140829193098
2025-02-28,0.9477375219252907
2025-03-31,0.9764804101448317
2025-04-30,1.0369300023129686
2025-05-31,0.8885458270314525
2025-06-30,0.901182569964776
2025-07-31,0.8398481652291677
2025-08-31,0.9202552122266984
2025-09-30,0.9444328639764431
2025-10-31,1.024568868515361
2025-11-30,1.1325909184824037
2025-12-31,1.183921752512492
2026-01-31,1.246275448740566
2026-02-28,1.2244014726218548
2026-03-31,1.1787806930205285
2026-04-30,1.0929101095155365
2026-05-31,0.9919357660159471
