Model,Sharpe,Annualized_Return,Annualized_Volatility,Cumulative_Return,Mean_Return,Volatility
ridge,-0.19624256573582283,0.10933204090295523,0.18533729229547086,1.4487829725124743,0.008683994772637267,0.05350226779883323
