date,cumulative_return
2022-01-28,1.0
2022-02-28,0.9777093397485083
2022-03-31,1.0616564687922272
2022-04-30,0.9523369588993845
2022-05-31,0.8979973669198349
2022-06-30,0.8674241917743907
2022-07-31,0.9408396119463917
2022-08-31,0.9986273935722038
2022-09-30,1.0477903804296345
2022-10-31,1.2252790979672463
2022-11-30,1.1507545001573478
2022-12-31,1.1324752983971134
2023-01-31,1.180948375045332
2023-02-28,1.1322874811230559
2023-03-31,1.1645798941682621
2023-04-30,1.228293396412605
2023-05-31,1.2589656397998779
2023-06-30,1.3319918232847605
2023-07-31,1.3716471492255022
2023-08-31,1.229215940988216
2023-09-30,1.2339142246341583
2023-10-31,1.167347168310508
2023-11-30,1.2303324758459813
2023-12-31,1.3159333350602935
2024-01-31,1.1940717043949174
2024-02-29,1.283701443342922
2024-03-31,1.2831642235701406
2024-04-30,1.3008727870635428
2024-05-31,1.2506444106239922
2024-06-30,1.3249812973002415
2024-07-31,1.473187695155083
2024-08-31,1.554448340736518
2024-09-30,1.496139308547017
2024-10-31,1.4721660809522088
2024-11-30,1.4655505663042998
2024-12-31,1.4032679557550858
2025-01-31,1.4306680431104786
2025-02-28,1.2523477155687626
2025-03-31,1.2932285689822944
2025-04-30,1.3130760030628497
2025-05-31,1.152736101176067
2025-06-30,1.182277691733156
2025-07-31,1.0975965233629852
2025-08-31,1.222249305346708
2025-09-30,1.2403617472369268
2025-10-31,1.335851499993823
2025-11-30,1.4830699802258513
2025-12-31,1.5548273736958038
2026-01-31,1.6809301097835658
2026-02-28,1.6746229417393996
2026-03-31,1.6804593119737838
2026-04-30,1.5725844333611356
2026-05-31,1.4152728276018571
