Ticker,Weight,Model
PETR3.SA,0.026737303613897822,ridge
WEGE3.SA,0.42887565245745607,ridge
TOTS3.SA,0.0,ridge
VALE3.SA,0.10685237387010241,ridge
CSNA3.SA,2.099706584816896e-15,ridge
RADL3.SA,0.012063282839266654,ridge
PCAR3.SA,8.859151476650617e-16,ridge
VIVT3.SA,1.6804862622982197e-15,ridge
ABEV3.SA,0.42547138721927225,ridge
MRVE3.SA,1.7836345464830594e-15,ridge
