Ticker,Weight,Model
VIVT3.SA,0.1999999999999998,markowitz
WEGE3.SA,0.4,markowitz
TOTS3.SA,0.0,markowitz
VALE3.SA,0.0,markowitz
CSNA3.SA,9.280770596475918e-17,markowitz
RADL3.SA,0.4,markowitz
BBAS3.SA,0.0,markowitz
PCAR3.SA,2.2551405187698492e-17,markowitz
ABEV3.SA,0.0,markowitz
MRVE3.SA,2.3332030751888055e-16,markowitz
