Ticker,Weight,Model
VIVT3.SA,0.10748487337446111,markowitz
WEGE3.SA,0.39999999999999997,markowitz
TOTS3.SA,0.0,markowitz
VALE3.SA,3.5561831257524545e-17,markowitz
CSNA3.SA,0.0,markowitz
RADL3.SA,0.386034811801123,markowitz
PCAR3.SA,0.06638613730628717,markowitz
PINE4.SA,0.040094177518128674,markowitz
ABEV3.SA,0.0,markowitz
MRVE3.SA,9.71445146547012e-17,markowitz
