Ticker,Weight,Model
PETR3.SA,0.13008269249683158,markowitz
WEGE3.SA,0.4,markowitz
TOTS3.SA,0.0,markowitz
VALE3.SA,7.009367045118786e-17,markowitz
CSNA3.SA,1.5504091066542713e-17,markowitz
RADL3.SA,0.353368355034092,markowitz
PCAR3.SA,0.06306050433838276,markowitz
VIVT3.SA,0.05348844813069392,markowitz
ABEV3.SA,1.4257258568184383e-17,markowitz
MRVE3.SA,0.0,markowitz
