Ticker,Weight,Model
PETR3.SA,6.612615367849711e-17,mlp
WEGE3.SA,0.0649315783492681,mlp
TOTS3.SA,0.06412506321854983,mlp
VALE3.SA,0.39999999999999547,mlp
CSNA3.SA,0.0709433584321866,mlp
RADL3.SA,0.0,mlp
PCAR3.SA,7.139153242027277e-16,mlp
VIVT3.SA,2.068241420659759e-16,mlp
ABEV3.SA,0.3999999999999988,mlp
MRVE3.SA,1.7142574361518573e-16,mlp
