Ticker,Weight,Model
VIVT3.SA,7.477448262285612e-17,mlp
WEGE3.SA,1.0134866909866224e-15,mlp
TOTS3.SA,0.36941278357705865,mlp
VALE3.SA,0.0,mlp
CSNA3.SA,0.23058721642294325,mlp
RADL3.SA,0.0,mlp
BBAS3.SA,0.0,mlp
PCAR3.SA,0.0,mlp
ABEV3.SA,0.4,mlp
MRVE3.SA,0.0,mlp
