Ticker,Weight,Model
PETR3.SA,0.02673694300957009,ridge
WEGE3.SA,0.4288745091203138,ridge
TOTS3.SA,0.0,ridge
VALE3.SA,0.10685275065321932,ridge
CSNA3.SA,6.3746073307099915e-15,ridge
RADL3.SA,0.012063138203823844,ridge
PCAR3.SA,4.978968084178026e-15,ridge
VIVT3.SA,5.65733983097505e-15,ridge
ABEV3.SA,0.4254726590130501,ridge
MRVE3.SA,1.029634277144309e-14,ridge
