Ticker,Weight,Model
VIVT3.SA,0.19999999999999976,markowitz
WEGE3.SA,0.4,markowitz
TOTS3.SA,0.0,markowitz
VALE3.SA,1.6479873021779667e-17,markowitz
CSNA3.SA,3.382710778154774e-17,markowitz
RADL3.SA,0.4,markowitz
BBAS3.SA,0.0,markowitz
PCAR3.SA,0.0,markowitz
ABEV3.SA,0.0,markowitz
MRVE3.SA,1.3010426069826053e-17,markowitz
