Ticker,Weight,Model
PETR3.SA,1.3513836957375167e-16,ridge
WEGE3.SA,1.406897341287967e-17,ridge
TOTS3.SA,0.0,ridge
VALE3.SA,0.04625244950140267,ridge
CSNA3.SA,0.0,ridge
RADL3.SA,0.0,ridge
PCAR3.SA,0.0,ridge
VIVT3.SA,2.9115490499227356e-16,ridge
ABEV3.SA,0.9537475504985989,ridge
MRVE3.SA,0.0,ridge
