Ticker,Weight,Model
VIVT3.SA,5.473948989990718e-17,ridge
WEGE3.SA,1.1816845714907164e-16,ridge
TOTS3.SA,0.0,ridge
VALE3.SA,0.3246383057272093,ridge
CSNA3.SA,0.0,ridge
RADL3.SA,0.0,ridge
PCAR3.SA,0.0,ridge
PINE4.SA,0.2753616942727937,ridge
ABEV3.SA,0.4,ridge
MRVE3.SA,0.0,ridge
