Ticker,Weight,Model
VIVT3.SA,1.7446858664570441e-15,ridge
WEGE3.SA,1.6451783382500674e-15,ridge
TOTS3.SA,0.19999999999998433,ridge
VALE3.SA,0.39999999999989966,ridge
CSNA3.SA,1.0864920074737938e-13,ridge
RADL3.SA,3.3298843769347626e-15,ridge
BBAS3.SA,4.352725446117716e-15,ridge
PCAR3.SA,8.020250061581091e-15,ridge
ABEV3.SA,0.3999999999999816,ridge
MRVE3.SA,6.622928568707315e-15,ridge
