Date,VIVT3.SA,WEGE3.SA,TOTS3.SA,VALE3.SA,CSNA3.SA,RADL3.SA,PCAR3.SA,PINE4.SA,ABEV3.SA,MRVE3.SA
2012-10-31,-0.0395634721075212,-0.012277726113721354,-0.019235418665843884,0.04441261334914537,-0.016637869435437325,-0.04036076687016821,0.0,-0.002101557944143684,0.07990148659245633,-0.15086561214639316
2012-11-30,0.06798159772596946,0.16802396458048596,-0.03171912554964684,0.004005385116664817,-0.06589469358870459,-0.06040226977607721,0.009097142197360908,-0.07112656589061861,0.13762818686598366,0.09805810248440139
2012-12-31,0.083126708829935,-0.007023199963767768,0.01629822798640057,0.12446832512418449,0.15105320301568015,0.09857128478206634,0.0,0.11599670994671696,0.08895391307451939,0.0592398575670352
2013-01-31,0.03728564629276443,-0.06444369433329544,0.07378068540386362,-0.04777685193200398,-0.09359168007175589,-0.03554418398577386,0.0,-9.40015008608075e-05,0.07562715639197504,-0.04841425258144516
2013-02-28,0.048063909653194736,0.05750593196220377,0.008761859930329186,-0.06110292732557654,-0.06976769956350759,0.025618042947498587,0.0,-0.013395957376661771,-0.023096938588730298,0.11403542509003883
2013-03-31,0.023690754015589732,-0.014539902701583673,-0.042121837366075554,-0.07063488982203825,-0.08699998130830078,-0.05518933097801615,0.0,-0.0264808766998621,-0.06151946533727015,-0.33937031223766556
2013-04-30,0.018633938885730394,0.006528401901348513,-0.08783775374901437,-0.019374113634380796,-0.125952278562947,0.007424276846534017,0.056550745950506354,0.01061873020453219,-0.0014643707123019878,0.02979769598343207
2013-05-31,-0.014989561369956106,0.08012144341447947,-0.0013229554410540967,-0.11198605617856039,-0.16434900151193765,0.05849839864967432,0.01076883394064021,-0.003612650163104525,0.0030562528342807926,-0.20177947944208152
2013-06-30,-0.0217389642494471,-0.003460492028561246,-0.07311266801461513,-0.050574760891995196,-0.09833590925475655,-0.06249793735444409,0.0,-0.12980402284539538,0.01011575783945684,-0.013636526775423707
2013-07-31,-0.025333553544602427,0.00134633073603041,0.02886548202942829,0.07298515907788139,0.10234930894340377,-0.10232537720432133,0.0,-0.13738654357971014,0.03752402538358712,-0.0030721993866529296
2013-08-31,-0.06520742122819001,0.0,0.04071752827309738,0.10702767262838142,0.32312399253290813,-0.12538901878577768,0.010768909166792184,-0.08203142206156211,-0.028956786934306256,0.28659495771856114
2013-09-30,0.05129647371296664,-0.033027183624509626,0.004286122225635625,0.003494692144098366,0.11294141578384331,0.0869190758654943,0.0,0.06382990359869312,0.021994068416445467,0.09101793554728577
2013-10-31,0.03308761069508104,0.07777754329451114,0.013070057386803446,0.06519798026271584,0.2949258804585493,-0.10529171801554105,0.010768956924172235,0.06895774387763898,-0.014525492408948737,0.0592754343171662
2013-11-30,-0.06937290456037881,0.08247470051560479,-0.029752602830222075,0.0033567826038900517,0.035510700120763294,0.030487536225227707,0.0,-0.014217975073966382,0.052127260372412554,-0.041450645240960426
2013-12-31,-0.01796394688517211,-0.008088621979994937,0.00611714435298949,-0.004460635647683953,0.2073889060812597,-0.12305375867073942,0.0,0.01826903250511802,-0.01366749180065907,-0.0886487562696936
2014-01-31,0.018971097588231123,-0.12066754382397771,-0.14204509610278182,-0.07448902858860007,-0.22183617448194748,-0.016914946385212515,0.0,-0.12625544816274403,-0.056916924453277895,-0.021352091328995182
2014-02-28,-0.04206774417230308,0.126594542921727,0.020497648191666107,-0.0015128674445297197,-0.11260018377872016,0.13764627451467581,0.0,-0.10408924663876629,0.04909882296665091,-0.015757560909881563
2014-03-31,0.12339188635589182,0.03903226317913888,0.1255841393788082,-0.04787878301953874,0.02090558997721681,0.18909216253256966,0.0,0.2005532554570577,0.004146712826723409,-0.0036949070697667175
2014-04-30,-0.028094324228140066,0.10356448064645307,0.023876900622627817,-0.032982152288799194,-0.13008129586541428,-0.03209388148935077,0.05071453926402425,-0.1441073149710368,-0.03370250281260356,-0.12731751901773147
2014-05-31,-0.042765087190864026,-0.03344476314456357,0.07160524912543154,-0.03688640755514205,0.0035047594073109867,0.0,0.011606841687225034,0.026098896930693893,-0.028186609930821005,0.02336486697560569
2014-06-30,0.02441597245249505,0.09040522449818855,-0.02713786368905391,0.027406723270512856,0.09429552247516115,-0.036603227357311696,0.0,-0.001338439996705354,-0.0063050302071843145,0.08588048279895011
2014-07-31,-0.011663554910485319,-0.03313568085035412,0.03131542048707847,0.11320096109920041,0.21808531743864945,0.04002198826180736,0.0,0.06133774199336428,0.004139789045413345,-0.024128594882304677
2014-08-31,0.08155984110414027,0.02757293941809924,0.060206259394920636,-0.10291839746690157,-0.14061144793380453,0.15392739329377148,0.011606881229341948,0.055555406291031284,0.04467147245511449,0.25274720981264864
2014-09-30,0.011047369897072112,0.024768533958126282,-0.10094183459003525,-0.08047962447614165,-0.11585365005499593,-0.04025729512909759,0.0,-0.048959479150227914,-0.0201589527944791,-0.09978071571054137
2014-10-31,0.01930924368062481,0.023101297098659712,-0.029814683319280277,-0.033939678836075515,-0.051724037907781906,0.07402109625964925,0.0,-0.1145430180967053,0.037069254786157746,-0.001218183386132221
2014-11-30,0.017089602913754165,0.042421993757173704,-0.016888036501489623,-0.06840017541467247,-0.2666666874049216,0.0862603898427392,0.011606933739955583,-0.09593025824218238,0.02195139584761918,0.036585668821665474
2014-12-31,-0.06762326735334145,0.0035508088106996905,-0.012057077051849219,-0.059252823995633586,-0.0661157737622231,0.04078884777137959,0.0,0.035369763962610934,-0.028043020241616756,-0.12823548350920855
2015-01-31,0.03815914258000985,0.0518031459435071,-0.039759811793584676,-0.15061629929452602,-0.22902432772363024,0.01972362034495556,0.0,-0.41940939521130216,0.16204290015108613,-0.07017544041655044
2015-02-28,0.10195013742198866,-0.04062862207280249,0.03366110212938711,0.1418593732556237,0.23095262362744462,0.105960312847589,0.0,0.29427808944569,0.03504821678826464,-0.018867897161324754
2015-03-31,-0.06367801909222415,0.04272799737014288,0.08450680005372324,-0.1557647532425439,0.09069513515790173,0.008697661176037874,0.0,0.17473686820167966,0.01426970663335192,0.1834321188669661
2015-04-30,0.031586383526833295,0.008804924714436613,-0.054347945939744347,0.30440540565041396,0.4815496389997309,0.19099119751603055,0.06622703491343662,-0.03787815476009582,0.02543316735817469,0.024999752562372857
2015-05-31,-0.08631992810278166,0.06608476297928245,0.06867845261743666,-0.11479042658482386,-0.23536725284570004,0.04397554757651223,0.012446480223557321,-0.043977093335452744,-0.022163559730813964,-0.014593186896159516
2015-06-30,-0.03141369853493914,0.11458595761463708,0.04866867660273022,-0.0877804533299339,-0.15472311652117865,0.13879608908064234,-0.019602660604638444,-0.0019999352984603203,0.030363944717197944,0.01827685306784299
2015-07-31,0.04513590887092134,-0.011462863240309207,-0.08333339065814271,-0.02296346166011065,-0.16184975424841075,0.07096905305186074,0.006637704184811133,0.035731492474714965,0.02527644817566088,-0.010256393487040216
2015-08-31,-0.10499483243398011,-0.10475691973143453,-0.10872464787999137,0.0027979892707226117,-0.19540234598472328,-0.08335229578688519,0.0,-0.10399989108835661,-0.019516958575288457,-0.17487047243507292
2015-09-30,-0.1009182630803731,-0.07457860918864612,-0.049211593190084835,-0.07477668988250075,0.12000015855928514,-0.012136149497904758,0.0,-0.08482139613051376,0.025127971764096202,-0.04395602886989691
2015-10-31,0.0951262801386723,-0.06796099817780898,0.13370930407481452,0.04962250825601866,0.10714278130137322,0.022762230384318904,-0.24329503652011708,0.020178571251333377,-0.016992875200005586,0.2183906065344723
2015-11-30,-0.04276161253807831,0.05555569686552575,-0.020485716824337974,-0.22801865811286448,0.2672812482560536,-0.008502101975885079,0.016953331800562133,-0.007499924157871596,-0.02357267688540765,0.11320791778925443
2015-12-31,0.05790676756165025,-0.012675960034615463,-0.06700236045598273,-0.010630489433550938,-0.2727273251435556,-0.10220270950477761,0.0,-0.055415706017973965,-0.034334771956152865,0.05084734248439449
2016-01-31,-0.08343059714488255,0.034114000449485316,0.04415075330175511,-0.2540291000738327,-0.11250007927963357,0.16910958419448008,0.0,0.019503134607554262,0.045378153425347456,0.0541474666952122
2016-02-29,0.09516147625121207,-0.142028132952841,-0.027777445230177666,0.21502078927816193,0.46478884091043837,0.10920918226015974,-0.002531631669731027,-0.033149153376776486,-0.04803037910735575,0.1584699810429726
2016-03-31,0.13094540345266314,0.06919551546737379,-0.1352384296190302,0.2828111334053609,0.371153937190557,0.13728142542864408,-0.2688544491551381,0.07142852357359875,0.06575977421608958,0.11037719076677988
2016-04-30,-0.009379283330528732,0.08042719611438742,0.05014805411977474,0.29966985858539563,0.84291725463872,0.05480991330241358,0.002302248006752272,-0.02470785526904773,0.03138302503323298,0.021240523864608285
2016-05-31,-0.03031971452462634,-0.05204196687322937,0.05035488807269184,-0.2778059205241441,-0.5022831507558867,0.04905538403786114,0.16563406449587004,0.0742858728713025,-0.014440346599522647,-0.1522807475338641
2016-06-30,0.05734296175472653,-0.040512324283645595,0.03105979942911552,0.14416323066905012,0.19571839048760742,0.09618774907124972,0.0,0.04521274759052196,-0.0031396343119429737,0.09634888394613195
2016-07-31,0.05540654669837686,0.11135364652910007,0.07727572705133623,0.1370620373659195,0.4156013843322519,0.04973078747988113,0.0,0.11095386985203803,-0.006465941184040758,0.253468953511075
2016-08-31,0.0047739486182820645,0.08509466687214062,-0.08033006110616525,-0.0843243891376767,-0.2231256185440721,-0.09957783971518475,0.0,-0.03023273452809494,0.020745025907532577,-0.09225092903855558
2016-09-30,-0.02650658012980911,0.07192150711548684,0.012666665226483298,0.05135763833181195,0.05697689404128692,0.11307931405044869,0.0,-0.02158277629943739,0.032829406450004095,-0.02926818305393597
2016-10-31,-0.022531707873585827,-0.0033974312722497846,-0.0467410866518142,0.239752992235005,0.18151781676637668,0.06910052446647397,0.0,0.012255107178116287,-0.04994953848019856,0.03517582241440631
2016-11-30,-0.025198722707817534,-0.11534080478418529,-0.25725128914355666,0.27083321139376526,0.15735585977747668,-0.08989544134089744,0.0,0.019370520576194705,-0.08141395857771294,-0.06472494549710095
2016-12-31,-0.00952344813196404,0.0008774389922900916,0.12959695741766164,-0.07944114081570008,-0.12711185680885484,-0.04868946264309337,0.0,-0.05938250171548132,-0.03068102887925117,-0.05363306295640935
2017-01-31,0.05893619653228077,0.02645186296868296,0.0852746136599205,0.25311544776109374,0.06451616438812602,0.07043634002427535,-0.021484998800095245,0.04292931849868342,0.053031525675719005,0.16636186340035142
2017-02-28,-0.019376633096327978,0.0672533874755501,-0.028746707313536457,0.016780437597371467,0.03722944364775849,-0.09312968455321657,1.39130431549982,-0.026634456236469428,0.0372093079267668,0.11912233951719231
2017-03-31,-0.04953246619558094,0.03258979285920738,0.09510666959015524,-0.08954758695028131,-0.23956599229121334,-0.009625375500529665,-0.22727268689351743,-0.06965176786367278,0.02242163434759825,0.03274510956171861
2017-04-30,0.07846656790192408,0.01724133412386153,0.0034180566975714477,-0.047115372236197994,-0.14928635267518753,0.1496503880645752,-0.14705878971706476,-0.024064132751141276,0.0010962996385792678,0.11002774020736816
2017-05-31,0.020264348891736894,0.07344613845682546,0.0856114526415852,-0.010920949326324925,-0.11483874267622451,0.06745767081737708,0.17255162964110116,-0.16986301488355637,0.024644077673764864,-0.16956693896350072
2017-06-30,-0.03813547713923604,-0.06842088841309812,-0.0006627685397806449,0.06735341492105862,0.04664716495572119,-0.024250246328234693,0.0,0.08580846393488306,-0.012718552142130024,0.044015395387338785
2017-07-31,0.04226303318719604,0.07669788205327754,-0.005305027964266351,0.07931040705288561,0.06128128260761545,-0.015832106888683195,-0.00023529949993972288,-0.06686930557882698,0.045876385109291595,0.059911330876540436
2017-08-31,0.08862485735144165,0.08025323023624464,0.042017430761568386,0.12076673618821077,0.14041995528919538,0.0050725272178366865,0.0,0.048859929158609816,0.03707590941469552,-0.05861848286890181
2017-09-30,0.04787282906173429,0.0459438646800423,0.0077271610247588995,-0.09150507002562258,0.10586888296901797,0.08375247467035796,0.0,-0.03105583180284177,0.059416158605926306,0.02001499065225465
2017-10-31,0.008600503289520445,-0.002899744969185658,0.04089450311507248,0.007216893196828389,-0.12278881175417533,0.04279968808385837,0.0,0.038461612410609414,-0.006654386809262891,-0.0806685834347225
2017-11-30,-0.10110819898913714,0.0751878349558659,-0.07090261891316352,0.09470387414270953,-0.12692764496112996,0.12517610822882386,0.0,-0.09259266657903065,-0.016267818683147417,0.05533591044908648
2017-12-31,0.0789488639708551,0.056312743388061914,-0.009036227808551067,0.15794151494847064,0.1385870601407171,0.045040558537624564,0.023315079820601436,0.19047637968535458,0.05059521015784152,0.12659177273788536
2018-01-31,0.05703929210961367,-0.01700570802280077,0.08732029134648189,0.029557943849620738,0.3114558124837987,-0.0802829955522848,0.0,-0.04285721888853222,0.03148501049787611,0.007313955167956854
2018-02-28,-0.03283557071939425,-0.012236018341784227,-0.06030785204372224,0.08685152234750215,-0.07643321567148476,-0.07923749838926486,0.05894821144531637,0.026865532945662407,0.005484323002002078,0.001980223657970681
2018-03-31,0.049382388155165824,-0.028520336196771967,-0.05664715244039553,-0.052396984716126416,-0.1330048422288218,-0.035861444671983045,0.0,-0.05523254559980839,0.0940908814853747,0.07048718478384575
2018-04-30,0.04703489815175166,0.022291255867163517,0.11195580507222647,0.15304457051212084,-0.0022726228496524614,-0.08048144604792551,0.024777232074506994,-0.03384596164705922,-0.030743530351000525,-0.05250644942889593
2018-05-31,-0.05918331097365348,-0.033745839622149276,-0.12343734975943699,0.04027114962930778,-0.12300685777812614,-0.09464958270935309,0.020280754699477654,-0.12420394173834381,-0.1560223318199626,-0.07581950297805151
2018-06-30,0.0168715133219437,-0.05413249123941066,-0.0303030610814643,-0.020541295767019796,0.02077908813392937,0.06873040442171452,0.0,-0.06909083081232814,-0.07897421522903436,-0.10616183720313888
2018-07-31,-0.10455270389106175,0.14689694141677023,0.0830882059421556,0.10586839377821033,0.1679390914492671,0.11987948068898491,0.0,0.07421865967075836,0.07953271847517795,0.09717600849445285
2018-08-31,-0.02607780032171092,0.03403551266037952,-0.08960270798473824,0.005935558402452967,-0.04357296536991506,0.035502833417682345,0.0,-0.1636363897292239,-0.028850936257173943,-0.015896945730741185
2018-09-30,0.034507912104999816,0.03395877230479072,-0.05780791440568189,0.11562843167273829,0.06378118316989201,-0.05730329894061292,0.0,-0.16956513532703643,-0.027055681314127056,-0.054615569064264013
2018-10-31,0.07437993676264298,-0.08860726636065464,0.0,-0.051989188764404726,0.024625240311098695,-0.13267981800271,-0.02573280342849671,0.3403141581945437,-0.10905128000174402,0.028478430176208214
2018-11-30,0.10923057785028245,-0.010000066762253068,0.15537848755302996,-0.06894739662256177,-0.07314536796067006,-0.010983777206416856,0.0,-0.023437419546755378,0.03549580787619644,-0.04034801895709417
2018-12-31,-0.028190641642230507,-0.012785550793883771,-0.06379302474777171,-0.034090956943610085,-0.0033820323709451428,-0.0776499518258501,0.020465654414313583,-0.11600011845947866,-0.07232300230100674,0.1559275246971239
2019-01-31,0.0075075442765659695,0.07411616724219416,0.22866637080698826,-0.10784297103682261,0.15384590549364852,0.08486434478759519,0.10586997132053533,0.0904978125426128,0.1384916024478271,0.21359220835221882
2019-02-28,0.03677857499684589,-0.01801950766524263,0.09591104697387509,0.03516467287302749,0.2823532502482542,0.0550002502318534,-0.005424990509473981,0.1410787226610073,-0.015990926761400348,-0.09400007429193402
2019-03-31,0.02945067487970565,-0.020305550551404594,0.08093270216726389,0.08131655887715583,0.2423548185593387,0.0009342537462833089,0.051647167259110116,-0.14909088821662086,-0.023215265546417174,0.029433521523456463
2019-04-30,-0.02104507759376939,0.03222178556006772,0.13071085225741474,-0.016297055165510943,-0.1052308554569854,0.058805406071560595,0.0,-0.11111129850641144,0.09744504383101593,0.0371694190917955
2019-05-31,0.033263461376994874,0.0252963334464551,-0.11167130902362443,-0.0219560952765242,0.19348026929341455,0.0040497836055397585,0.0,0.23076956354010925,-0.049810562850579276,0.18538952933730912
2019-06-30,-0.011926951275358366,0.12125948966680733,0.11316456522465868,0.057550914662934494,0.010277952906992738,0.0986553533508161,0.009456024034774302,-0.0585937338611755,0.019373298655070315,0.16243501499152657
2019-07-31,0.0788157928933475,0.12169070098309342,0.10302486611780903,-0.03878784461106799,-0.010771756889547901,0.0908015119783332,0.010695049261740364,0.10373464966047607,0.12520960602716458,0.03628009252847275
2019-08-31,0.021555247561112267,-0.05541578882141529,0.11478580895969803,-0.08512351312362365,-0.13127669440806666,0.10878219556375757,0.058201137371072686,0.2669170536159067,-0.07004479649433182,-0.028599704563040063
2019-09-30,-0.02719165671899071,0.0786965415606602,0.0716408609172563,0.04783849494245351,-0.059251379288243755,0.042671978059042326,-0.1000000245205076,-0.04747789325994811,0.02831215208838178,-0.10456839937911866
2019-10-31,-0.004919242741596497,0.0524143443853764,0.078628401402701,-0.011518437911730461,-0.1080876960898105,0.14810577926099366,-0.09444455191086953,-0.012460952560803817,-0.0971428323345267,-0.002834476818035503
2019-11-30,0.040449595237073366,0.19294072817823893,0.03885665281916473,0.05889825768673784,0.06440670652962477,0.027181865879750244,0.05521487589712981,0.059936887152619356,0.03854998274923149,0.021379049105810566
2019-12-31,0.059178898445200856,0.14066930061881466,0.0010842035171840791,0.09468510934392804,0.12340757988908968,-0.010498975894062124,0.03348845564045333,0.24999990603464317,0.061515478054654515,0.2502032076886411
2020-01-31,0.08448363701641282,0.13704540864432535,0.1564677877740166,-0.05684789908339549,-0.08575466407871113,0.1126834428269019,0.06323115965512383,-0.011904509540641706,-0.04392077907217096,-0.031554398631832736
2020-02-29,-0.07198747519438209,0.09860086772542331,-0.048761068143437614,-0.11855985559653703,-0.13333352838004187,-0.03477671659644699,-0.132275131359872,-0.12289169898902275,-0.18543423121541058,-0.06612382812657647
2020-03-31,0.04437425747126378,-0.22128904447480302,-0.3426277460045265,-0.024599383508168482,-0.3756707021266076,-0.14944521826814117,-0.19097559531510744,-0.4752747228918338,-0.1801924735088799,-0.37198554033855524
2020-04-30,-0.08149198442047967,0.1897529505830544,0.269965895141524,0.0379455260000392,0.28366744952951883,0.029390671933232637,-0.0018088526405133365,0.45549747912897653,-0.04865784206058721,0.2377449085117802
2020-05-31,0.03533028416808981,0.04732080415806883,0.019949579035480447,0.1814533466117565,0.15304858191288417,0.04447429217034715,0.011154140699409787,-0.014388590522546374,0.10052906015886731,0.0013202985671851852
2020-06-30,0.033746488243853845,0.21082329732561012,0.15116838091286966,0.055094263883083805,0.03488372259604233,0.01214766369755238,0.12702440553514704,0.06569355429529855,0.1330129741003303,0.18655241896585495
2020-07-31,0.09728219042544639,0.33329906441600454,0.11576667559603537,0.08565820593125562,0.14700360598037077,0.1218584539757559,0.0002817141826032543,0.058219100691704995,-0.0169733589327159,0.0633331824291894
2020-08-31,-0.07724496859152397,-0.040534433530024394,0.1202479682438542,-0.016966007840850672,0.24163286118809224,-0.13134559659813283,-0.10549292973107827,-0.09385133935258483,-0.11438833622432942,-0.06112856337408379
2020-09-30,-0.08309442035439008,0.01725855932655551,-0.06098395588063632,0.03185250356661484,0.08481265567476282,0.08767991008173914,0.09809477493759156,-0.08214272626251407,0.018683965934546576,-0.10461870932846384
2020-10-31,-0.032645496695971055,0.15418549047408536,-0.003690096696144729,0.02436098557441868,0.24484846757966117,0.027327286178115973,-0.1117006089863295,-0.13618664351523968,-0.02870807425559685,0.06758938776081735
2020-11-30,0.05441143961762296,-0.02980345476383961,-0.009259180778179887,0.2881917521963566,0.1445956921702023,0.07439724317512653,0.11783697546077243,0.0945944072130036,0.14778324814382704,0.12344203952482147
2020-12-31,0.059061411599646174,0.030017222881845385,0.07747932307791916,0.12115375632620906,0.35474289235877476,-0.030248958657594804,0.08375449932952028,0.0370370442552268,0.1490555857629119,0.0010565327395306578
2021-01-31,-0.02795746072143257,0.10628444056663722,-0.011142160508742838,0.005717837832044603,-0.04552600089885406,-0.004792258736461941,0.005729566861626845,-0.12698416476914054,-0.02990328719916413,0.013086830146861406
2021-02-28,-0.02654902216152477,-0.0685039110181358,0.10492944644240332,0.07470126069831462,0.08125007902843184,-0.06781717609719962,0.09962903216935404,-0.0363636128800604,-0.0721375918487025,-0.11473675184377907
2021-03-31,0.007262757448756707,-0.039973809386253834,-0.0780750398175698,0.08319459176740307,0.1530270767172004,0.07997422508618479,2.0191082660956052,0.07075493018449652,0.09058486863914084,0.08204507014112572
2021-04-30,0.0013350575655040053,-0.060890713337751756,0.07812943160299879,0.11278965023267173,0.2978891707156013,0.04948151281665636,0.22754678401433726,0.05726863791291992,-0.022890846469431847,-0.031818161396698796
2021-05-31,0.027097361474874182,-0.024564173389569954,0.10836011887511265,0.0528342649723057,-0.07452152540571577,0.07148274413465106,0.018052375261234044,0.3458333563548448,0.20147277467696956,0.002305454040919308
2021-06-30,-0.04977359080969013,-0.012866394006694426,0.09225422847083808,0.006154954794735934,-0.020703478682208343,-0.12208769702120104,-0.019528293725302737,-0.052631707562156516,-0.04902523180127982,-0.060954642010114246
2021-07-31,-0.009996341133831854,0.05995890701560325,-0.06082323479299434,-0.03964685722023442,0.06274170428832515,0.021448991220148095,-0.197361567155397,-0.1601306889450611,-0.02519039881027707,-0.12186162176899529
2021-08-31,0.06115029780400638,0.00022961859872383528,0.12264458960627889,-0.09268117869968917,-0.23354282430493023,0.012678363087879951,-0.08701259128268168,-0.1089492165324677,0.02764430856679434,-0.04532772379843408
