Date,VIVT3.SA,WEGE3.SA,TOTS3.SA,VALE3.SA,CSNA3.SA,RADL3.SA,BBAS3.SA,PCAR3.SA,ABEV3.SA,MRVE3.SA
2010-12-31,0.06328406052202792,-0.0325160721323431,-0.003735258223129363,0.03251260457557199,0.021221070428205393,-0.033425486836290215,-0.03941253476426315,0.0,0.08915871699541592,-0.07160727405302669
2011-01-31,0.01617787057814469,-0.09320289876623272,-0.04230265571620352,0.03649000997763174,0.037892923324879306,-0.11778291707771854,-0.05427889057248097,0.0,-0.13366312559518664,-0.1017369527003312
2011-02-28,0.03830750546953835,0.01737786331892155,-0.03166891819646461,-0.01375957213847513,-0.03864305925914206,0.056695759388298426,0.010358891991055023,0.0,-0.013789753721770992,-0.0652008174224157
2011-03-31,-0.02302622115968585,0.04728152336664482,0.011859946708867908,-0.053820460814381736,0.00112503396663594,0.008233816980270326,0.0006998392673461791,0.0,0.04985046173225434,-0.02529791596546617
2011-04-30,0.10369824359659766,-0.06151929554550231,-0.04561052730839023,-0.0177385620156532,-0.08687501078407497,-0.12008071948845919,-0.01913251647594461,0.037619851818973093,0.08352610356681295,0.054393738070237084
2011-05-31,0.10144590422801128,-0.09024772233165651,0.04879061212438127,-0.030186548506882797,-0.050709300650611494,-0.008889935948681269,-0.027185988507636046,0.007410159927916614,-0.025021875630316392,0.08096786391876595
2011-06-30,-0.022605549387682708,-0.006768063909907969,-0.08961263994848465,-0.015239741736717398,-0.13846948712694931,-0.0460635859660306,0.007965359189652488,0.0,0.04470570945974651,-0.11572336598441597
2011-07-31,-0.005308851925088857,-0.04681765699679709,-0.07946426332988897,0.012848928659802398,-0.14498674106930723,0.1358756982497505,-0.06263530981507694,0.0,-0.11886437802328566,-0.08953987899910533
2011-08-31,0.07726534926455476,0.01817677845711073,0.07249599665169236,-0.09082090223697789,-0.04939261941610387,0.024292580977122193,0.024293898505745957,0.007409696504587873,0.18540301665871056,0.12292677577020052
2011-09-30,-0.01716742732988045,0.08744408914452322,0.11232896166442312,-0.04918097382763428,-0.06808890810555183,-0.10535991190869479,-0.0618117093789302,0.0,0.010712132702188812,-0.33037129255056513
2011-10-31,0.06093408174515343,0.030544801160638693,-0.1299664827683837,0.024549959888407104,0.10536032609788443,-0.040821676612205045,0.04178725099143884,0.0,0.023836343507294657,0.2907926161908898
2011-11-30,-0.015607589114403521,-0.0742682265316521,0.14854299352541125,-0.04827565617971722,-0.10603826768034329,0.15415078842936397,-0.0627989878346485,0.008289848847170246,0.06755405659188517,-0.10036975311550217
2011-12-31,0.07132693494131097,0.052540008322637936,0.026814839071921143,-0.054267463079211445,0.015472772333551583,0.03264738277660164,-0.008831129960356702,0.0,0.09604288467979691,-0.0850624664950115
2012-01-31,-0.08092509544912212,0.03659578486497034,-0.10182529234781167,0.12493944201905159,0.19744893811472847,0.1115096132176743,0.13737461398616155,0.0,-0.04879007262681245,0.22873525517309867
2012-02-29,0.06868705255530315,-0.012347554161380064,0.05944887314109556,-0.026063786691649604,-0.041392725737496014,0.14245683885134353,0.022399165228055528,0.0,0.11126594300420926,0.02930626367020845
2012-03-31,0.08768917097923398,0.03931080821452602,0.06784593173878418,-0.015037695480032847,-0.016700934989889765,0.07024494172779451,-0.05262955324021695,0.0,0.09318938032246954,-0.06718944129106828
2012-04-30,-0.029585228727342525,0.017025990806454852,0.09746589391129408,0.01783818621050642,-0.0021267163104741332,0.1459885591569915,-0.09577227743581335,0.03423558847082453,0.06872489104907789,-0.15505195201944397
2012-05-31,-0.10469985512032559,0.03224510847899993,-0.017651900266167992,-0.12511578813092736,-0.2300479492522665,-0.09652799278820784,-0.16182742958650084,0.0,-0.07418819768099583,-0.2041261564753624
2012-06-30,0.037082545145303354,-0.061642719707517314,0.05852733944729028,0.06538603123149657,-0.13232260455238395,0.0851123050391164,-0.0091182548064695,0.009055928343861003,0.014901397706787532,0.07129984562433607
2012-07-31,-0.02464310650001953,-0.04601664851859637,-0.023530210167820007,-0.07716065443682944,-0.07762905244231444,0.14458071589620589,0.10995804117298585,0.0,0.017888520132999304,0.18142485822836374
2012-08-31,-0.12149786658458003,0.08240873415737111,0.0427250243951986,-0.0950946898371629,-0.057661273825330636,-0.08004219022881677,0.06671904768193455,0.009055950085897503,-0.008276754190366829,0.04214851787565496
2012-09-30,0.019851483490197084,0.1642450299857225,0.06525099980595439,0.07716899184501999,0.13879911181214546,0.07728307191579153,0.07893800411139837,0.0,-0.00015688985645673155,0.04209376876144295
2012-10-31,-0.040366011906288225,-0.012353635421285272,-0.019422475935781627,0.04345476232666998,-0.016777483683315466,-0.0411977302500441,-0.13491495588190078,0.0,0.07687015017227374,-0.16353796728049994
2012-11-30,0.06577028415927298,0.15531417152529742,-0.032233243762636726,0.0039972066612050045,-0.06816617475836585,-0.062303498996338684,0.016140969584751544,0.009056014020806401,0.1289456041713665,0.09354371382955165
2012-12-31,0.0798516996964118,-0.007047818955680079,0.01616665655908967,0.11731024457540609,0.14067708232082654,0.09401011009548445,0.16854167786009508,0.0,0.08521711398445887,0.05755109138285904
2013-01-31,0.03660734164743687,-0.06661450415050768,0.07118577169971474,-0.04895577722174887,-0.09826539865108722,-0.03619074062618276,-0.04800905609909546,0.0,0.0729040067589198,-0.049625111222538536
2013-02-28,0.046944349217817365,0.055913166299558774,0.008723862015651168,-0.06304931564566782,-0.0723206548227775,0.025295136272498343,0.07650520928658147,0.0,-0.023367856919677646,0.10798864448259873
2013-03-31,0.023414381778631855,-0.014646806956542925,-0.043035195719271925,-0.07325342114506528,-0.0910194655338166,-0.05677078974120762,0.04082691129037548,0.0,-0.06349266980544581,-0.41456172574191963
2013-04-30,0.01846225434319064,0.006507266550035548,-0.09193753029290247,-0.019564575056652895,-0.13462053107028982,0.007397190247470803,-0.06330048538746111,0.05500976137607875,-0.001465545001233323,0.029362270593338076
2013-05-31,-0.015102736552928745,0.07707379755788628,-0.001323549287710141,-0.11876764698235644,-0.17954387977405084,0.05685147496809639,0.009671729901850157,0.01071134367414928,0.0030511866214603294,-0.22537068439012314
2013-06-30,-0.021978950336193057,-0.003467164311379929,-0.0759229711852231,-0.05189826176817149,-0.10351328999490302,-0.0645367669620499,-0.12883322776096764,0.0,0.010065038208250854,-0.01372998987909341
2013-07-31,-0.025659655915408162,0.0013462452870042772,0.02845671856380851,0.07044455004769591,0.09744325752280764,-0.10794761175611445,0.027276264872553323,0.0,0.03683694037251146,-0.003076928087721174
2013-08-31,-0.0674300356772394,0.0,0.039910497359489094,0.10167877402146883,0.27999604151465907,-0.13397556503360925,0.052846054195229294,0.010711576020248675,-0.02938401835697367,0.25199900180639323
2013-09-30,0.05002333937152575,-0.03358527269027011,0.004276867628274904,0.00348834074286617,0.107006213730716,0.08334655915583017,0.12770146418335945,0.0,0.021755590576874873,0.08711124308539842
2013-10-31,0.03255243237031987,0.07490124465141439,0.01298556660042984,0.06316086479219686,0.25845338171988647,-0.11125747611831567,0.14051821135827156,0.010711302295956467,-0.014631824197459684,0.05758487053059247
2013-11-30,-0.07189683733113118,0.07924947918730754,-0.03020437513037419,0.0033507980132788484,0.034894589719388365,0.03003202639432831,-0.14294426281453235,0.0,0.05081397821100167,-0.04233406222593607
2013-12-31,-0.01812772441121752,-0.008121381942052988,0.006098509992486298,-0.004470250658838888,0.18846013719820254,-0.13130998083927897,-0.03967706008677136,0.0,-0.013761656684480431,-0.09282700200412844
2014-01-31,0.01879420119374319,-0.12859278911939856,-0.15320428166043504,-0.0774093483054259,-0.2508178629409352,-0.0170597450147768,-0.15531239202175448,0.0,-0.058601200030603595,-0.0215831531840331
2014-02-28,-0.042978322208969924,0.11920036205742666,0.020291171856725604,-0.0015140128845694254,-0.11945998216291169,0.12896204557191981,-0.002725782198673171,0.0,0.04793154125090602,-0.015883130651266723
2014-03-31,0.11635201997232435,0.03828904495123092,0.11830219635366072,-0.04906278218233907,0.020690157287518007,0.173190039280168,0.1123645525224389,0.0,0.004138426970535112,-0.003701550603768389
2014-04-30,-0.028496310720273952,0.09854577794922602,0.023595727729610688,-0.033538391229767706,-0.13935532835068865,-0.03262048749317937,0.025547885650614548,0.04947020940021465,-0.03428381802782552,-0.13618359944907915
2014-05-31,-0.04370634015551314,-0.03401689521249869,0.06915741613665409,-0.03758413416092206,0.003498631701464706,0.0,-0.018189935584704716,0.01153999902451642,-0.028591280286506288,0.02309619898822363
2014-06-30,0.024122555496467104,0.0865495746054941,-0.027512638333280576,0.02703810137774248,0.09011088017864277,-0.03728954925720726,0.09452508093060635,0.0,-0.006324888238693606,0.08239105088634135
2014-07-31,-0.011731882950814895,-0.03369756447859211,0.030835631619823688,0.10723959936460128,0.197279882557271,0.03924231064918237,0.10929575185739118,0.0,0.004131141077249032,-0.02442466949316829
2014-08-31,0.07840439246159134,0.02719955256858504,0.05846337541643918,-0.10860865017079566,-0.1515340660866899,0.1431704493688496,0.24153773844906332,0.011540111556414195,0.04370255338748428,0.22533911879714447
2014-09-30,0.010986377617897291,0.024467762942219196,-0.10640752782030388,-0.08390316070985158,-0.12313268720230615,-0.04108985043188069,-0.3196927540530458,0.0,-0.02036481535236245,-0.10511689612496508
2014-10-31,0.019125291149188588,0.0228377446671394,-0.03026817192647909,-0.03452941454945962,-0.053109725198219625,0.07140983596321382,0.09171043440722547,0.0,0.036398607398008855,-0.001218832226060776
2014-11-30,0.0169451202947919,0.041547677963769375,-0.017032552985554176,-0.07085127276814467,-0.3101549942892052,0.08274071579870507,0.07091085928817903,0.011539943976778214,0.02171383650322284,0.035932117312657975
2014-12-31,-0.07001898258259996,0.0035439055551184147,-0.012130158193838477,-0.061081217007071295,-0.06840258611284522,0.03997905131851087,-0.20900419309074497,0.0,-0.028443831927412264,-0.1372356435125605
2015-01-31,0.03744994517507083,0.05050636623911723,-0.04057182570404109,-0.16324386288404208,-0.2600983387037586,0.019531518749238228,-0.14022457685875062,0.0,0.1501795904981741,-0.07275967529964009
2015-02-28,0.09708146235856295,-0.04147711245663097,0.033106668323528314,0.13265785365760854,0.20778816399072267,0.10071392891375305,0.14187161329538725,0.0,0.034447934145937505,-0.01904805550436272
2015-03-31,-0.06579616450997718,0.04184005408404462,0.08112542801483924,-0.16932420815461682,0.08681501224051787,0.00866005616109845,-0.018886316760006287,0.0,0.014169172724791937,0.1684185037906508
2015-04-30,0.03109819190559304,0.00876667664006913,-0.055880204912707496,0.2657472486628509,0.3930888127847825,0.17478609920014837,0.15008958741707448,0.06412621782795716,0.02511488925339129,0.02469275321325437
2015-05-31,-0.09027468446904942,0.0639929158234708,0.06642232466945955,-0.1219307802825793,-0.2683595649450402,0.043035987022834066,-0.13905050306063463,0.012369728491411337,-0.022412863677927407,-0.014700808595807491
2015-06-30,-0.031917684854421625,0.10848272698097797,0.04752178494343969,-0.0918744887435966,-0.1680910971019157,0.12997158144239268,0.07817273903862042,-0.019797068075774936,0.02991239413603445,0.018111745552110318
2015-07-31,0.0441466099022554,-0.011529150113061519,-0.08701151769596568,-0.02323111902377815,-0.1765579948237482,0.06856430006827728,-0.09634003877359688,0.006615429537319681,0.024962126075159373,-0.010309448081432832
2015-08-31,-0.11092591610931374,-0.1106599176811156,-0.11510227162765051,0.0027939720756686324,-0.21741273080358925,-0.08703254237084343,-0.20480227773827753,0.0,-0.01971023382078643,-0.1922148274703707
2015-09-30,-0.10638096492079159,-0.07750559367179943,-0.05046353161356105,-0.07772027293908654,0.1133286124991738,-0.012210105667222053,-0.1432297608955223,0.0,0.02481768477937105,-0.044951197847616656
2015-10-31,0.0908700259101868,-0.07038111162231482,0.1254951328037674,0.048430702257812534,0.10178263559394707,0.022506892283573915,0.04941668847311888,-0.27878161957677317,-0.017138910844966222,0.19753094949282787
2015-11-30,-0.043703729060523215,0.05406735514287015,-0.02069855519227863,-0.25879482455851377,0.23687373150513782,-0.00853837992722183,0.029079728092803667,0.016811226410508064,-0.023854801847106814,0.107245490402085
2015-12-31,0.056292642360123754,-0.012756985460942645,-0.06935292146286312,-0.010687247925096418,-0.3184536860732827,-0.1078106511160528,-0.08431208438891115,0.0,-0.034938054125403836,0.04959684010607079
2016-01-31,-0.08711787242160784,0.0335446285391581,0.043203990107709284,-0.2930689097342709,-0.11934697118514422,0.15624182720999163,-0.06227982109166519,0.0,0.044378682275232006,0.05273244007781562
2016-02-29,0.09090150216948821,-0.15318334643050238,-0.02817106407043767,0.1947614321548603,0.38171116704525093,0.10364746307548686,-0.022637184975893933,-0.002535019004271702,-0.04922206686009803,0.14710023228123922
2016-03-31,0.12305441751177332,0.0669063889504792,-0.14530081974935258,0.2490537501153717,0.3156527165022711,0.12864082308380828,0.3889791873563649,-0.3131424561692721,0.0636878569513317,0.10469989293458118
2016-04-30,-0.009423130643155475,0.07735650690385902,0.04893115815290815,0.26211014996092086,0.6113498314335938,0.05336057372967365,0.11186415860978759,0.0022996014760018903,0.030900418915462573,0.021017721847760046
2016-05-31,-0.030788965434174524,-0.05344556444888832,0.049128095704797224,-0.32546136807344067,-0.6977238791384667,0.04788973349989842,-0.2865947844411631,0.1532648107437971,-0.014545549524960155,-0.165205525698967
2016-06-30,0.055759013851566494,-0.041354953088395804,0.030587204738952538,0.1346734483747258,0.17874747248683667,0.09183886925823055,0.05049372521932583,0.0,-0.003144723120974523,0.09198539740582154
2016-07-31,0.05392643048169656,0.10557833736850934,0.0744352800464985,0.12844789416276806,0.3475538567922118,0.048533483244569665,0.20315428133314795,0.0,-0.00648655992682441,0.22591514387248615
2016-08-31,0.004762491724168961,0.08166741467723944,-0.08374012001697828,-0.08809299977567833,-0.25247614207469654,-0.10489083115468884,0.10397612018695207,0.0,0.02053240431271741,-0.09678750031061509
2016-09-30,-0.026864895242049526,0.06945274246529679,0.012587431369149889,0.0500824206087513,0.0554124879032728,0.10712977406415376,-0.012288455129118565,0.0,0.03230232345399081,-0.02970504147953459
2016-10-31,-0.022789232874793973,-0.0034028766511552807,-0.04786926311823803,0.214912030714383,0.16680007174910488,0.06681798662075264,0.2504857462799546,0.0,-0.05124024616472748,0.03457128901880977
2016-11-30,-0.025521755526281602,-0.12255322167721897,-0.2973975002768154,0.2396728074373889,0.14613803581489435,-0.09419567569986542,-0.02345674723534285,0.0,-0.0849200238145584,-0.0669148000202781
2016-12-31,-0.009569089131899073,0.0008773411673611366,0.12186082756737723,-0.08277432586601707,-0.13594785128364026,-0.04991489755264868,-0.011498042332943503,0.0,-0.03116121531106775,-0.055124783881492265
2017-01-31,0.057265227763755165,0.02610730930231693,0.08183293747045825,0.22563242103733566,0.06252031712563047,0.06806609073352626,0.1021156358635592,-0.021719059800311368,0.0516730870757719,0.15388922915027076
2017-02-28,-0.019567120493913716,0.06508853732647416,-0.029167992608266514,0.016641557102155792,0.0365532942607582,-0.09775564085149518,0.06200382463795657,0.8718391508342043,0.03653390353974322,0.11254487497542384
2017-03-31,-0.05080096778066545,0.032070019542171785,0.09085173239001712,-0.09381369865853499,-0.2738660782746469,-0.009671902560054122,0.02293114031968819,-0.2578291458809109,0.02217380996584708,0.032220415059639566
2017-04-30,0.07553998382882905,0.01709497643712413,0.003412459485824466,-0.048261509185922986,-0.161679696664169,0.13945736322074687,-0.027621275759371792,-0.15906465498762615,0.0010956991409739596,0.10438510182258595
2017-05-31,0.02006233798627724,0.07087414624766719,0.0821434851389605,-0.010981020651045678,-0.1219855544754377,0.06527998909793546,-0.14079695938758904,0.15918202428093048,0.024345310994265457,-0.18580795397612362
2017-06-30,-0.03888214747715811,-0.07087414624766718,-0.0006632004581522421,0.06518226843980887,0.04559199443854506,-0.024548890303620913,-0.05297732168008162,0.0,-0.012800274836602336,0.0430743352627354
2017-07-31,0.04139472608580202,0.07389890019382052,-0.005318936764430767,0.07632243438481784,0.059476935342184414,-0.015958772122529687,0.06849501270988263,-0.00023498231475347037,0.044855543925598124,0.058184967628257825
2017-08-31,0.0849143009325354,0.0771951058808577,0.04115846227907613,0.11401311721279006,0.13139657640310348,0.0050597048846564045,0.0740166210587134,0.0,0.03640477527722399,-0.06040649649172939
2017-09-30,0.046763184965027925,0.04491942742301502,0.007697358600230274,-0.09596617276006314,0.1006310979204439,0.08042900626210352,0.13048232616944977,0.0,0.057717840233231114,0.019817224313657726
2017-10-31,0.008563310112814979,-0.0029038898534534197,0.04008045061305675,0.00719085958667111,-0.1310071664858015,0.04190947848270943,-0.01326841935480353,0.0,-0.0066761037682357294,-0.0841085942535486
2017-11-30,-0.10659215240687019,0.07249552311962684,-0.0735415268686562,0.09048410335958307,-0.13573693970652842,0.11793938202260358,-0.1336004493963659,0.0,-0.016401920973291555,0.053859014143079656
2017-12-31,0.07598718003566454,0.05478394478505092,-0.00907719611593373,0.1466439350496928,0.1297880727598468,0.04405625288548601,0.0639280345132104,0.023047320487542676,0.04935674684803028,0.11919695602430762
2018-01-31,0.05547113392092219,-0.017150992017784576,0.08371601745480498,0.029129078562261327,0.27113782740781944,-0.08368982658393247,0.22075222115312815,0.0,0.030999650342105226,0.007287427232616422
2018-02-28,-0.0333868579706451,-0.012312047823542576,-0.06220286202301894,0.08328518202090081,-0.0795121654134155,-0.08255288259555166,0.05204919358027916,0.05727616216125283,0.005469278099192253,0.0019782655996057746
2018-03-31,0.04820245778955622,-0.028934753126002986,-0.0583145607712624,-0.053819538659051015,-0.1427217971657099,-0.036520487734179714,-0.010859589459028785,0.0,0.08992389540272733,0.06811402308651483
2018-04-30,0.04596241229428911,0.022046184324106634,0.10612012140178893,0.14240573603911305,-0.002275389562400337,-0.08390467279882909,-0.1115269380176143,0.02447525440833667,-0.03122637324499938,-0.05393540144657832
2018-05-31,-0.06100735491132345,-0.03432811878611167,-0.1317473251421436,0.039481546288795265,-0.13125632481391614,-0.09943328106646578,-0.18259330262038367,0.020077737649246346,-0.1696290350782587,-0.07884789047876223
2018-06-30,0.01673101274264222,-0.05565317719202277,-0.030771813841405513,-0.020755201030273243,0.020566456518059897,0.06647123350603072,-0.055335802394437944,0.0,-0.08226703597080028,-0.11223076862691513
2018-07-31,-0.11043252909003,0.13706013799270425,0.07981675977521474,0.10063063120169638,0.15524064895324713,0.11322100743764522,0.1260874117638409,0.0,0.07652834262873401,0.09273993061762774
2018-08-31,-0.026423319888669687,0.033469355231135936,-0.09387419011442658,0.005918079363475727,-0.04455078065739082,0.03488779057708284,-0.06744337856320859,0.0,-0.02927544409442817,-0.01602465746524805
2018-09-30,0.033925866414908835,0.033394676163942136,-0.05954617530768889,0.10941811162531663,0.06182989003160997,-0.059011259831625064,-0.01873104829688021,0.0,-0.027428497526744366,-0.05616352550554166
2018-10-31,0.07174352717008672,-0.09278113878534025,0.0,-0.05338949053085295,0.0243270073285176,-0.142346819406856,0.37267511137239817,-0.026069478195721935,-0.11546841537460908,0.028080555524350306
2018-11-30,0.10366646937079116,-0.01005083513202126,0.14442793935622109,-0.0714395681265367,-0.07595861750880067,-0.01104445336306717,0.062168342083557725,0.0,0.034880356235681725,-0.04118467638023411
2018-12-31,-0.02859555923874696,-0.0128682440694825,-0.06591870693134369,-0.034685333084673406,-0.003387943432331991,-0.08083053965606245,0.04375863836531182,0.020259044967516526,-0.07507159084438203,0.14490296853846113
2019-01-31,0.0074800363246111,0.0714984840513631,0.20592953985146328,-0.11411332806003112,0.14310087353495868,0.08145493624268328,0.10931055391705127,0.1006322275012744,0.1297042305153831,0.19358480349526672
2019-02-28,0.0361187373813213,-0.018183483850872328,0.09158575743664114,0.03456059321775496,0.24869671130778565,0.0535407420718904,-0.013407995302365756,-0.005439573605504225,-0.016120236989583557,-0.0987159646896687
2019-03-31,0.029025244585727864,-0.020514661041982775,0.07782437400313746,0.07817898259699003,0.2170084307818042,0.0009338176815218022,-0.03495586590781886,0.050357480117111934,-0.023488831049035975,0.029008586990538255
2019-04-30,-0.02127032405594882,0.03171390498433343,0.12284658730402329,-0.01643096520870376,-0.11118944693788868,0.057141381384941875,0.019513025329823568,0.0,0.09298464246598373,0.03649513274745811
2019-05-31,0.03272199379062308,0.024980980254149177,-0.11841353619873009,-0.02220071601825998,0.1768737439077469,0.004041605304710694,0.05121444203470854,0.0,-0.05109376163464095,0.17007138421516488
2019-06-30,-0.01199843779638414,0.11445324829943057,0.10720714025283375,0.055955909325016887,0.010225493890359623,0.0940870260119135,0.04275602526173694,0.009411595696860372,0.019187950977620657,0.15051708619540152
2019-07-31,0.0758636926857213,0.11483688600515865,0.09805627080135347,-0.039560546024516925,-0.01083037513025676,0.08691262596002833,-0.09157204082500921,0.010638261760313367,0.11796914016077488,0.03563735866152048
2019-08-31,0.021326871608411003,-0.057010431136336845,0.10866227358469037,-0.08896607472256624,-0.14073032185436016,0.10326242407964484,-0.052987714361599624,0.05657042630405519,-0.07261866765899727,-0.029016536716638924
2019-09-30,-0.027568248628981964,0.07575330980437814,0.06919108898836945,0.046729395768456895,-0.06107964465383459,0.04178639943924709,-0.011486375028909023,-0.10536054290283511,0.02791870299681653,-0.1104496282367732
2019-10-31,-0.0049316477041729395,0.0510865603374232,0.07568981901121465,-0.011585066365656184,-0.11438736692306618,0.13811346535655797,0.05682830613657038,-0.09920676875803494,-0.10219114611976678,-0.0028382525484523633
2019-11-30,0.03965273040348627,0.17642201250379055,0.03812103277423638,0.05722905450792694,0.06241780413023505,0.026819005133649484,0.000815780256498431,0.05374442002547196,0.03782572112051637,0.02115378285488533
2019-12-31,0.05749399459183749,0.13161516957858976,0.0010832309430482575,0.09046673832105138,0.11636653542398114,-0.010554383070630996,0.10334362742519025,0.032939929918086176,0.05969765570440853,0.22330598209597438
2020-01-31,0.08110447989986758,0.12843296386154968,0.14537047144241952,-0.05852770686383112,-0.08965654312882478,0.10677497594625536,-0.08450185308475253,0.061312535413256784,-0.04491443100121686,-0.03206296563391868
2020-02-29,-0.07471056534398818,0.0940372317964215,-0.049989838723464415,-0.12619824062513685,-0.14310068919191646,-0.03539617794695439,-0.02626698179738467,-0.14188058618066232,-0.20510009053889205,-0.06841121176273468
2020-03-31,0.04341820516741234,-0.250114890724426,-0.41950475773490103,-0.024907081259356575,-0.4710776996483229,-0.16186625957817838,-0.513870466808971,-0.21192619589546463,-0.1986856708323036,-0.4651923039142197
2020-04-30,-0.08500400998572015,0.1737452083678695,0.23898997931730454,0.037243226956174,0.2497213646432497,0.028966730974454815,0.02163561775694708,-0.0018104905899550233,-0.04988160036227774,0.21329124073413247
2020-05-31,0.034719495768506976,0.04623571010450065,0.019752988172046862,0.1667454069319744,0.14240922140043932,0.04351359827951302,0.07890818963276941,0.011092392016752798,0.09579112991506593,0.0013192193519198014
2020-06-30,0.03318992984936939,0.191300333152889,0.14077761559998359,0.05363011258879954,0.03428921593344375,0.012074772164332864,0.041600178157172395,0.11958089013385588,0.1248803311279044,0.1710520448100414
2020-07-31,0.0928360556180645,0.2876560512817598,0.1095418500829417,0.0821863312066605,0.13715297310785415,0.11498655620772125,0.04351814662538836,0.0002816745086138898,-0.017118874323730777,0.061408596225018555
2020-08-31,-0.08039150235016135,-0.04137859850513782,0.11355005242896764,-0.017111466148824413,0.2164272765595224,-0.14080983957480955,-0.014581100484768655,-0.11148247190705843,-0.12147670354878239,-0.06307671718622804
2020-09-30,-0.08675061018325071,0.017111519369720447,-0.06292278496938787,0.03135562228173399,0.08140721490040548,0.08404681189323059,-0.09417569127130815,0.09357665533463531,0.018511358029658993,-0.11050568007476363
2020-10-31,-0.03319077383739163,0.14339498799919814,-0.003696998258541501,0.024069319146784948,0.2190138993240386,0.0269604739315551,0.006058865529267049,-0.11844644077052348,-0.029128106975156075,0.065403071498591
2020-11-30,0.052983692916991655,-0.030256363483278537,-0.009302391235024285,0.2532394437563891,0.13505159314534343,0.0717599812827418,0.13348824142037838,0.11139554608680688,0.13783236736659266,0.11639739250718666
2020-12-31,0.05738186546077117,0.029575169527691635,0.07462443570859388,0.11435827636590372,0.30361147038189157,-0.030715898837006532,0.1392295789394517,0.0804314007344651,0.1389403752098778,0.0010558658895042535
2021-01-31,-0.028354892528254395,0.10100724368836883,-0.011204555489528447,0.005701402091617329,-0.046594686418010095,-0.004803778426653208,-0.13618574712545117,0.005713215321845505,-0.03035959018788591,0.013002045023048164
2021-02-28,-0.026907317904708322,-0.0709641453145922,0.09978147668835861,0.07204265610376621,0.07811775508807095,-0.07022603969412484,-0.17301197456274628,0.09497287944254773,-0.07487174261546996,-0.12187039101720534
2021-03-31,0.007235709873463228,-0.04079427740661727,-0.08129144128192663,0.07991470016470513,0.1423908807566279,0.07693706770720234,0.08695830241054683,1.1049615116569163,0.08671412906838916,0.07885300711581086
2021-04-30,0.0013345350233297726,-0.06282336672724093,0.07522765828756205,0.10686994506434949,0.2607390739439029,0.04829582372805954,-0.026961219034576992,0.20501769321021637,-0.023156910016597497,-0.03233558787784388
2021-05-31,0.02673678628820224,-0.024870782612238473,0.10288171151516422,0.051486053492826166,-0.07744453527934883,0.0690436791961454,0.13472996832805578,0.01789136598093241,0.18354804775999542,0.0023026850835858375
2021-06-30,-0.051055179318183236,-0.012949818764408554,0.0882431948074338,0.006135980375724851,-0.020920405272027872,-0.13020839743136597,-0.03668488917480292,-0.019721490187692717,-0.050267679918491064,-0.0628912648868622
2021-07-31,-0.010046260376904472,0.0582298342528802,-0.06275157618068818,-0.04045409120711516,0.060851879444204705,0.021221851310107117,-0.01568398801276225,-0.21985093686767881,-0.025513033741289534,-0.1299510213999094
2021-08-31,0.05935324916130851,0.00022971184716987544,0.11568725854030701,-0.09726130432716991,-0.26597635172386597,0.01259883748713897,-0.026992148907516864,-0.09103318959144718,0.027269029676474498,-0.04638723385751848
